review_id,customer_id,product_id,rating,review_text,review_date
1629,269,4,1.1,Fast delivery.,2024-04-07
1630,296,364,1.9,Satisfied with the purchase.,2025-05-10
1631,138,83,4.0,Excellent product quality.,2025-06-17
1632,341,460,3.5,Not as expected.,2024-05-15
1633,392,263,1.4,Not as expected.,2025-10-27
1634,327,420,3.0,Fast delivery.,2025-07-25
1635,526,138,4.5,Not as expected.,2025-10-13
1636,233,474,4.7,Fast delivery.,2024-11-26
1637,239,133,1.6,Satisfied with the purchase.,2024-01-11
1638,942,328,2.1,Average quality.,2025-03-07
1639,833,178,2.4,Excellent product quality.,2024-09-25
1640,181,225,2.5,Satisfied with the purchase.,2024-01-21
1641,965,36,3.4,Battery life is impressive.,2024-12-29
1642,698,271,3.6,Highly recommended.,2024-06-02
1643,584,98,3.9,Battery life is impressive.,2024-11-03
1644,801,127,2.1,Worth the price.,2024-04-10
1645,214,296,1.9,Highly recommended.,2024-08-04
1646,763,463,3.5,Worth the price.,2025-04-08
1647,610,29,1.3,Average quality.,2024-04-19
1648,540,352,1.9,Satisfied with the purchase.,2025-05-02
1649,628,98,1.2,Battery life is impressive.,2025-04-14
1650,535,382,3.8,Packaging was good.,2025-03-14
1651,997,310,3.7,Satisfied with the purchase.,2024-03-07
1652,869,494,3.3,Very comfortable.,2024-01-17
1653,845,212,1.8,Packaging was good.,2024-02-08
1654,511,256,4.3,Fast delivery.,2025-03-16
1655,565,218,1.3,Highly recommended.,2025-02-19
1656,762,21,1.7,Average quality.,2025-06-23
1657,600,191,2.0,Worth the price.,2024-10-30
1658,880,73,1.2,Worth the price.,2024-01-27
1659,148,211,1.5,Not as expected.,2025-08-23
1660,827,353,4.0,Very comfortable.,2025-11-14
1661,331,439,1.5,Fast delivery.,2024-05-20
1662,805,373,4.4,Battery life is impressive.,2025-08-24
1663,262,441,1.2,Not as expected.,2024-08-16
1664,273,296,3.8,Very comfortable.,2025-02-18
1665,468,162,4.3,Battery life is impressive.,2024-01-05
1666,755,479,2.4,Highly recommended.,2024-07-12
1667,188,182,2.6,Very comfortable.,2024-09-20
1668,112,397,1.6,Average quality.,2025-04-24
1669,197,425,2.2,Very comfortable.,2024-03-11
1670,572,295,3.0,Fast delivery.,2024-01-02
1671,712,108,4.2,Very comfortable.,2025-09-19
1672,275,90,3.8,Very comfortable.,2024-01-26
1673,771,241,1.7,Packaging was good.,2025-10-10
1674,341,143,4.4,Packaging was good.,2024-03-21
1675,765,309,3.9,Packaging was good.,2025-02-15
1676,791,9,4.0,Highly recommended.,2025-04-09
1677,304,134,3.0,Highly recommended.,2024-06-26
1678,69,373,3.6,Not as expected.,2024-03-24
1679,466,457,3.1,Packaging was good.,2024-09-07
1680,338,422,3.7,Average quality.,2024-04-05
1681,385,332,4.4,Battery life is impressive.,2025-04-18
1682,262,78,3.4,Worth the price.,2025-01-19
1683,153,203,1.1,Not as expected.,2025-07-11
1684,162,10,2.7,Very comfortable.,2024-04-01
1685,347,150,2.1,Not as expected.,2024-10-21
1686,524,206,3.1,Very comfortable.,2025-05-01
1687,813,104,3.0,Very comfortable.,2024-01-09
1688,563,189,3.6,Average quality.,2024-02-18
1689,935,456,3.5,Average quality.,2024-03-19
1690,897,426,1.7,Not as expected.,2024-01-18
1691,845,173,3.9,Average quality.,2024-02-28
1692,516,290,3.1,Average quality.,2024-08-25
1693,944,257,1.3,Very comfortable.,2024-07-11
1694,482,214,1.7,Average quality.,2025-02-23
1695,11,430,1.0,Very comfortable.,2025-05-13
1696,361,143,2.3,Average quality.,2024-01-21
1697,305,346,2.1,Satisfied with the purchase.,2025-02-15
1698,674,337,2.9,Average quality.,2024-12-17
1699,361,97,2.7,Fast delivery.,2024-05-07
1700,95,95,3.4,Battery life is impressive.,2024-12-05
1701,717,23,2.3,Very comfortable.,2025-06-15
1702,814,158,1.2,Packaging was good.,2024-05-01
1703,903,235,4.3,Very comfortable.,2025-01-11
1704,212,114,1.5,Excellent product quality.,2025-05-01
1705,474,186,2.4,Fast delivery.,2025-10-28
1706,648,304,4.3,Battery life is impressive.,2024-12-22
1707,637,5,3.1,Worth the price.,2024-10-14
1708,843,17,4.8,Fast delivery.,2025-01-01
1709,835,257,4.0,Satisfied with the purchase.,2025-10-08
1710,965,30,2.3,Very comfortable.,2024-10-03
1711,179,119,1.2,Excellent product quality.,2025-07-20
1712,544,22,1.4,Not as expected.,2024-07-22
1713,991,24,2.4,Average quality.,2025-03-22
1714,684,340,3.6,Very comfortable.,2025-10-02
1715,584,230,4.1,Satisfied with the purchase.,2024-02-07
1716,799,270,2.6,Fast delivery.,2025-02-02
1717,14,471,3.7,Satisfied with the purchase.,2025-03-11
1718,434,247,2.5,Battery life is impressive.,2025-08-25
1719,696,464,3.4,Excellent product quality.,2025-10-28
1720,285,427,4.5,Very comfortable.,2025-02-04
1721,150,65,5.0,Satisfied with the purchase.,2025-06-27
1722,574,383,1.3,Excellent product quality.,2025-05-21
1723,423,366,2.2,Battery life is impressive.,2025-05-13
1724,792,435,2.3,Not as expected.,2025-10-05
1725,229,134,2.0,Packaging was good.,2025-04-10
1726,147,225,3.9,Very comfortable.,2025-09-24
1727,965,360,3.2,Worth the price.,2025-07-05
1728,357,471,2.8,Not as expected.,2025-05-31
1729,758,490,4.9,Average quality.,2024-12-15
1730,642,472,2.1,Very comfortable.,2025-11-10
1731,111,265,2.4,Battery life is impressive.,2024-02-11
1732,149,224,1.8,Highly recommended.,2024-04-21
1733,134,121,2.4,Worth the price.,2024-10-24
1734,896,279,4.0,Highly recommended.,2025-10-03
1735,118,104,2.1,Satisfied with the purchase.,2025-09-01
1736,370,103,4.0,Battery life is impressive.,2024-10-28
1737,517,225,1.6,Not as expected.,2025-09-01
1738,7,490,4.1,Satisfied with the purchase.,2025-09-01
1739,291,15,4.1,Excellent product quality.,2025-08-02
1740,778,178,4.6,Very comfortable.,2024-01-29
1741,458,48,4.0,Very comfortable.,2024-09-16
1742,106,125,3.3,Satisfied with the purchase.,2024-12-03
1743,900,420,3.7,Average quality.,2025-07-29
1744,374,332,1.9,Excellent product quality.,2025-09-04
1745,42,214,4.3,Average quality.,2025-11-02
1746,369,197,3.0,Satisfied with the purchase.,2024-01-20
1747,50,23,3.6,Battery life is impressive.,2024-05-06
1748,67,233,4.9,Satisfied with the purchase.,2025-07-04
1749,429,15,2.8,Battery life is impressive.,2024-01-14
1750,511,170,4.9,Fast delivery.,2024-04-19
1751,866,14,3.7,Worth the price.,2025-02-01
1752,689,159,2.5,Fast delivery.,2024-09-08
1753,68,318,2.5,Fast delivery.,2025-09-11
1754,757,390,3.6,Not as expected.,2025-07-21
1755,346,460,3.2,Excellent product quality.,2024-09-21
1756,353,50,4.6,Battery life is impressive.,2025-07-30
1757,34,33,2.4,Highly recommended.,2025-09-15
1758,368,82,1.5,Worth the price.,2024-12-20
1759,889,100,2.8,Excellent product quality.,2025-08-27
1760,959,197,4.0,Highly recommended.,2024-03-25
1761,210,315,3.2,Average quality.,2024-11-14
1762,45,419,2.1,Average quality.,2024-09-17
1763,184,279,3.0,Fast delivery.,2025-09-10
1764,53,206,4.4,Not as expected.,2024-04-27
1765,509,209,2.7,Average quality.,2025-10-10
1766,730,474,2.4,Not as expected.,2025-07-19
1767,948,275,1.6,Excellent product quality.,2024-03-02
1768,51,401,4.1,Very comfortable.,2024-12-25
1769,26,271,1.8,Not as expected.,2024-03-15
1770,329,338,3.8,Battery life is impressive.,2025-02-05
1771,493,438,1.1,Highly recommended.,2025-07-19
1772,358,125,3.1,Battery life is impressive.,2024-03-06
1773,468,266,3.2,Average quality.,2025-05-09
1774,964,151,2.2,Satisfied with the purchase.,2025-03-12
1775,463,2,3.8,Very comfortable.,2025-01-09
1776,376,458,2.6,Not as expected.,2024-03-08
1777,496,162,3.1,Packaging was good.,2025-05-11
1778,856,265,3.4,Average quality.,2025-10-01
1779,992,108,1.9,Excellent product quality.,2025-02-09
1780,342,399,1.2,Average quality.,2025-02-07
1781,389,270,3.0,Fast delivery.,2025-07-18
1782,174,224,4.7,Worth the price.,2025-04-10
1783,86,329,4.5,Packaging was good.,2024-03-25
1784,770,479,2.5,Worth the price.,2025-03-12
1785,936,266,2.7,Excellent product quality.,2025-01-03
1786,40,241,4.1,Highly recommended.,2024-01-26
1787,470,296,2.9,Very comfortable.,2024-12-17
1788,530,373,4.1,Battery life is impressive.,2024-12-23
1789,429,393,3.1,Packaging was good.,2025-05-02
1790,672,224,2.0,Highly recommended.,2024-08-09
1791,196,105,1.1,Packaging was good.,2024-01-08
1792,649,427,4.9,Not as expected.,2025-08-22
1793,935,166,3.4,Packaging was good.,2025-04-15
1794,953,25,1.8,Not as expected.,2025-06-26
1795,563,54,2.9,Not as expected.,2025-04-24
1796,259,363,3.8,Excellent product quality.,2025-10-01
1797,681,273,2.2,Average quality.,2025-04-06
1798,503,489,1.7,Packaging was good.,2025-04-06
1799,491,226,2.7,Highly recommended.,2024-09-18
1800,238,110,2.0,Packaging was good.,2024-10-21
1801,94,201,2.8,Packaging was good.,2025-04-07
1802,901,28,2.3,Very comfortable.,2024-12-08
1803,974,463,2.8,Very comfortable.,2025-08-11
1804,298,11,4.4,Excellent product quality.,2025-08-28
1805,30,254,4.5,Highly recommended.,2025-05-18
1806,25,406,2.0,Worth the price.,2025-08-02
1807,414,94,3.5,Worth the price.,2024-12-17
1808,217,422,1.6,Satisfied with the purchase.,2025-07-03
1809,224,63,3.2,Average quality.,2025-09-14
1810,161,87,2.4,Fast delivery.,2025-08-18
1811,656,464,3.1,Highly recommended.,2025-10-16
1812,281,26,1.7,Fast delivery.,2024-05-12
1813,95,350,1.5,Not as expected.,2025-08-21
1814,459,473,3.1,Packaging was good.,2024-01-27
1815,896,104,2.2,Worth the price.,2025-02-06
1816,472,429,1.9,Excellent product quality.,2025-11-14
1817,649,428,2.0,Packaging was good.,2024-11-09
1818,706,288,2.7,Very comfortable.,2024-10-03
1819,804,188,3.8,Battery life is impressive.,2024-04-01
1820,839,270,3.8,Very comfortable.,2024-06-05
1821,926,111,1.4,Packaging was good.,2025-04-16
1822,980,386,1.6,Fast delivery.,2025-02-07
1823,685,476,1.2,Average quality.,2024-04-23
1824,681,230,4.8,Fast delivery.,2024-11-09
1825,381,333,5.0,Satisfied with the purchase.,2025-01-29
1826,637,392,2.8,Packaging was good.,2024-09-21
1827,171,415,4.9,Average quality.,2025-08-15
1828,952,381,3.9,Very comfortable.,2025-01-21
1829,359,338,2.5,Satisfied with the purchase.,2024-06-06
1830,252,445,3.4,Not as expected.,2024-01-30
1831,959,289,4.1,Battery life is impressive.,2024-11-10
1832,212,379,1.4,Not as expected.,2024-03-29
1833,766,474,4.3,Excellent product quality.,2025-11-01
1834,556,169,4.7,Average quality.,2024-08-22
1835,599,84,1.5,Very comfortable.,2024-02-28
1836,346,418,2.6,Worth the price.,2025-06-26
1837,169,254,3.9,Not as expected.,2025-02-28
1838,24,122,2.7,Average quality.,2024-03-25
1839,111,295,3.9,Not as expected.,2025-06-24
1840,375,483,1.2,Excellent product quality.,2025-06-26
1841,391,320,3.7,Not as expected.,2024-10-20
1842,365,105,2.0,Not as expected.,2024-05-09
1843,142,442,2.3,Packaging was good.,2025-04-19
1844,203,472,2.3,Very comfortable.,2024-04-19
1845,35,241,1.5,Satisfied with the purchase.,2024-03-24
1846,208,341,4.5,Highly recommended.,2025-08-28
1847,439,109,1.6,Satisfied with the purchase.,2025-09-25
1848,749,68,1.4,Not as expected.,2025-10-13
1849,261,296,4.2,Very comfortable.,2024-12-19
1850,958,365,4.3,Fast delivery.,2025-09-04
1851,832,180,3.2,Fast delivery.,2024-02-25
1852,203,83,3.7,Not as expected.,2025-07-19
1853,857,469,3.7,Satisfied with the purchase.,2024-06-29
1854,68,439,4.6,Packaging was good.,2024-01-30
1855,147,255,2.0,Satisfied with the purchase.,2024-11-23
1856,1,24,2.0,Battery life is impressive.,2024-09-18
1857,508,384,4.9,Not as expected.,2024-06-09
1858,551,39,4.4,Highly recommended.,2024-08-16
1859,855,311,3.4,Not as expected.,2024-12-28
1860,137,461,2.1,Battery life is impressive.,2024-12-11
1861,751,345,2.1,Average quality.,2024-09-30
1862,96,132,2.4,Fast delivery.,2024-04-03
1863,599,83,4.0,Excellent product quality.,2024-06-03
1864,649,367,1.1,Packaging was good.,2024-11-06
1865,839,448,4.0,Not as expected.,2025-06-21
1866,781,363,4.4,Excellent product quality.,2025-05-07
1867,834,254,2.9,Battery life is impressive.,2024-07-31
1868,845,27,4.5,Satisfied with the purchase.,2024-12-23
1869,889,258,1.0,Battery life is impressive.,2024-11-22
1870,119,71,1.7,Very comfortable.,2025-03-24
1871,507,375,1.6,Average quality.,2025-06-09
1872,711,380,1.3,Highly recommended.,2024-08-31
1873,180,136,2.0,Excellent product quality.,2025-06-01
1874,568,302,4.3,Fast delivery.,2025-02-20
1875,221,4,4.5,Not as expected.,2024-04-03
1876,886,132,1.3,Very comfortable.,2025-02-11
1877,644,465,4.2,Satisfied with the purchase.,2025-03-05
1878,100,402,3.8,Not as expected.,2025-08-21
1879,881,37,4.4,Fast delivery.,2025-01-22
1880,377,423,4.1,Not as expected.,2024-12-13
1881,558,442,2.9,Not as expected.,2024-01-28
1882,98,186,1.8,Satisfied with the purchase.,2025-01-25
1883,496,269,3.9,Satisfied with the purchase.,2024-07-15
1884,258,220,4.1,Not as expected.,2024-11-29
1885,694,491,1.4,Excellent product quality.,2024-02-15
1886,890,133,5.0,Packaging was good.,2024-03-17
1887,318,452,2.8,Excellent product quality.,2024-02-14
1888,476,431,4.9,Fast delivery.,2025-10-16
1889,252,151,4.8,Excellent product quality.,2024-11-27
1890,493,404,2.8,Battery life is impressive.,2025-01-06
1891,581,185,1.6,Very comfortable.,2024-07-10
1892,799,231,4.7,Fast delivery.,2024-12-17
1893,764,396,3.2,Satisfied with the purchase.,2025-03-30
1894,991,61,3.6,Battery life is impressive.,2025-10-31
1895,674,294,3.8,Very comfortable.,2025-07-30
1896,896,448,3.9,Excellent product quality.,2024-06-17
1897,268,346,2.3,Satisfied with the purchase.,2024-12-15
1898,641,46,2.4,Excellent product quality.,2025-10-12
1899,64,191,1.6,Excellent product quality.,2024-01-29
1900,412,27,1.7,Worth the price.,2024-11-10
1901,394,467,2.9,Battery life is impressive.,2024-08-21
1902,221,279,2.6,Excellent product quality.,2024-03-02
1903,89,462,4.8,Worth the price.,2025-08-17
1904,6,374,4.7,Very comfortable.,2025-02-23
1905,128,156,2.0,Battery life is impressive.,2024-02-02
1906,41,150,2.6,Packaging was good.,2025-03-13
1907,307,370,4.2,Highly recommended.,2024-11-15
1908,137,130,4.0,Excellent product quality.,2024-03-18
1909,804,224,4.1,Average quality.,2024-03-30
1910,257,355,4.9,Battery life is impressive.,2025-10-24
1911,242,144,2.8,Satisfied with the purchase.,2024-04-05
1912,567,159,4.7,Satisfied with the purchase.,2025-05-10
1913,745,29,4.4,Not as expected.,2025-04-29
1914,726,172,2.9,Battery life is impressive.,2024-08-13
1915,617,57,1.4,Battery life is impressive.,2024-09-21
1916,566,364,4.3,Fast delivery.,2025-08-06
1917,380,331,1.9,Worth the price.,2025-03-12
1918,261,335,4.8,Battery life is impressive.,2025-10-18
1919,448,424,1.5,Battery life is impressive.,2024-07-31
1920,902,297,4.1,Fast delivery.,2025-05-27
1921,165,209,2.1,Satisfied with the purchase.,2024-11-25
1922,421,114,3.3,Satisfied with the purchase.,2025-03-07
1923,206,304,2.6,Not as expected.,2024-10-16
1924,72,480,5.0,Battery life is impressive.,2025-02-19
1925,400,179,3.8,Average quality.,2025-06-06
1926,474,7,4.6,Average quality.,2024-03-08
1927,397,203,4.9,Not as expected.,2025-03-20
1928,789,467,1.8,Not as expected.,2025-04-13
1929,412,228,2.9,Battery life is impressive.,2025-05-08
1930,452,95,2.7,Satisfied with the purchase.,2024-08-25
1931,649,216,4.2,Highly recommended.,2024-01-28
1932,310,448,2.4,Battery life is impressive.,2024-08-03
1933,437,242,3.2,Worth the price.,2025-08-18
1934,933,425,1.9,Very comfortable.,2025-01-27
1935,923,168,1.2,Battery life is impressive.,2024-10-17
1936,559,399,1.7,Excellent product quality.,2024-05-31
1937,925,203,2.3,Not as expected.,2024-10-31
1938,238,2,1.2,Battery life is impressive.,2024-06-23
1939,156,21,2.0,Highly recommended.,2025-08-09
1940,540,362,2.8,Fast delivery.,2025-04-08
1941,532,133,1.6,Battery life is impressive.,2025-09-17
1942,526,81,3.6,Excellent product quality.,2025-05-16
1943,426,158,1.3,Not as expected.,2025-06-25
1944,560,77,3.2,Fast delivery.,2024-09-16
1945,258,92,2.5,Excellent product quality.,2025-08-24
1946,390,284,4.1,Not as expected.,2025-06-15
1947,1,358,4.1,Average quality.,2024-01-02
1948,836,192,1.7,Average quality.,2025-04-30
1949,437,275,1.2,Packaging was good.,2024-01-03
1950,745,343,3.1,Average quality.,2024-10-29
1951,986,381,2.0,Fast delivery.,2024-01-08
1952,543,97,3.4,Packaging was good.,2024-11-28
1953,143,251,1.8,Packaging was good.,2025-07-08
1954,140,93,4.7,Very comfortable.,2024-12-25
1955,482,286,4.2,Packaging was good.,2024-08-08
1956,494,342,1.3,Not as expected.,2024-04-12
1957,88,73,1.4,Highly recommended.,2024-06-10
1958,268,4,3.9,Average quality.,2024-02-09
1959,230,133,2.1,Packaging was good.,2025-02-06
1960,380,463,1.1,Battery life is impressive.,2025-08-05
1961,661,329,3.3,Very comfortable.,2024-07-30
1962,437,99,2.2,Packaging was good.,2025-06-21
1963,199,68,3.7,Highly recommended.,2024-10-11
1964,978,216,4.5,Not as expected.,2025-07-18
1965,340,456,3.4,Average quality.,2024-07-12
1966,42,117,2.8,Satisfied with the purchase.,2025-06-10
1967,388,258,1.7,Very comfortable.,2025-08-12
1968,953,8,4.3,Not as expected.,2025-11-11
1969,296,201,2.7,Fast delivery.,2025-11-10
1970,675,321,1.5,Satisfied with the purchase.,2024-05-19
1971,726,237,3.1,Very comfortable.,2025-10-27
1972,589,143,4.7,Very comfortable.,2025-02-17
1973,671,363,4.8,Excellent product quality.,2025-02-22
1974,73,489,1.8,Not as expected.,2025-03-07
1975,267,384,4.9,Very comfortable.,2024-04-12
1976,135,489,1.2,Fast delivery.,2024-12-20
1977,758,214,3.2,Very comfortable.,2025-09-24
1978,981,135,3.7,Battery life is impressive.,2025-11-10
1979,887,495,4.5,Highly recommended.,2025-01-03
1980,234,496,1.3,Average quality.,2025-09-25
1981,195,424,4.9,Worth the price.,2024-05-03
1982,226,265,4.9,Not as expected.,2025-10-26
1983,505,233,2.7,Average quality.,2024-11-22
1984,9,12,2.1,Not as expected.,2024-06-22
1985,690,160,1.7,Battery life is impressive.,2025-07-22
1986,170,8,2.7,Highly recommended.,2025-09-15
1987,588,116,2.6,Battery life is impressive.,2025-11-03
1988,633,316,4.9,Excellent product quality.,2025-07-28
1989,221,447,2.4,Highly recommended.,2025-06-18
1990,878,317,1.5,Battery life is impressive.,2025-09-23
1991,512,336,3.5,Highly recommended.,2025-05-10
1992,640,51,3.6,Average quality.,2024-06-02
1993,320,261,3.5,Highly recommended.,2025-10-17
1994,878,321,4.3,Highly recommended.,2024-05-04
1995,519,220,3.1,Satisfied with the purchase.,2025-10-08
1996,156,27,4.8,Excellent product quality.,2024-12-15
1997,125,70,1.8,Fast delivery.,2024-11-16
1998,471,152,4.5,Excellent product quality.,2025-01-08
1999,751,353,2.4,Excellent product quality.,2024-10-31
2000,927,423,3.0,Satisfied with the purchase.,2025-06-03
2001,30,427,3.9,Very comfortable.,2024-03-31
2002,285,112,3.2,Fast delivery.,2025-11-29
2003,606,226,3.0,Worth the price.,2024-08-07
2004,701,400,2.0,Fast delivery.,2024-11-18
2005,670,497,1.1,Highly recommended.,2024-04-02
2006,410,498,2.8,Satisfied with the purchase.,2025-01-22
2007,227,163,1.8,Not as expected.,2025-06-18
2008,2,273,2.5,Satisfied with the purchase.,2025-01-04
2009,351,136,3.6,Excellent product quality.,2024-04-03
2010,505,461,3.7,Very comfortable.,2024-07-18
2011,593,117,2.2,Average quality.,2024-07-12
2012,609,58,1.6,Highly recommended.,2025-02-28
2013,433,4,2.2,Average quality.,2025-06-12
2014,149,65,2.1,Excellent product quality.,2024-04-27
2015,680,85,2.0,Fast delivery.,2024-03-09
2016,881,189,2.4,Worth the price.,2025-05-15
2017,466,51,2.7,Highly recommended.,2024-11-21
2018,240,480,2.0,Fast delivery.,2024-03-26
2019,504,56,3.7,Very comfortable.,2024-11-03
2020,425,454,2.3,Satisfied with the purchase.,2025-06-02
2021,256,157,4.2,Packaging was good.,2025-03-22
2022,634,336,2.7,Battery life is impressive.,2024-09-04
2023,436,376,2.4,Excellent product quality.,2025-10-17
2024,62,178,2.9,Packaging was good.,2025-08-21
2025,201,206,1.2,Satisfied with the purchase.,2024-09-05
2026,931,49,1.0,Highly recommended.,2025-06-20
2027,588,237,4.5,Average quality.,2025-01-11
2028,959,114,4.3,Satisfied with the purchase.,2024-12-22
2029,647,214,4.2,Worth the price.,2024-05-26
2030,568,66,3.1,Average quality.,2024-08-08
2031,454,362,3.8,Very comfortable.,2024-08-14
2032,964,360,1.4,Not as expected.,2025-08-15
2033,409,227,4.6,Very comfortable.,2024-05-23
2034,522,127,3.3,Battery life is impressive.,2025-03-29
2035,404,457,3.2,Very comfortable.,2024-03-22
2036,987,337,4.4,Not as expected.,2025-07-12
2037,49,38,3.2,Not as expected.,2024-02-19
2038,747,117,3.3,Worth the price.,2024-05-07
2039,695,58,1.7,Very comfortable.,2024-02-08
2040,459,13,3.1,Excellent product quality.,2025-05-05
2041,868,63,3.5,Highly recommended.,2025-03-23
2042,332,105,2.7,Packaging was good.,2025-09-07
2043,551,337,3.0,Packaging was good.,2024-12-26
2044,790,241,1.8,Worth the price.,2024-12-11
2045,832,436,4.8,Fast delivery.,2024-08-25
2046,291,300,3.4,Highly recommended.,2025-06-08
2047,782,249,3.1,Fast delivery.,2025-09-06
2048,392,90,3.1,Excellent product quality.,2025-01-29
2049,583,26,1.4,Highly recommended.,2024-06-22
2050,515,211,2.6,Excellent product quality.,2025-03-19
2051,690,256,4.4,Fast delivery.,2024-01-25
2052,128,254,3.2,Average quality.,2024-12-27
2053,32,69,2.0,Packaging was good.,2025-10-04
2054,894,250,1.7,Worth the price.,2024-03-21
2055,636,284,1.1,Worth the price.,2025-11-01
2056,468,84,2.5,Highly recommended.,2024-01-04
2057,33,82,4.1,Packaging was good.,2025-07-23
2058,278,174,4.1,Packaging was good.,2025-01-29
2059,938,323,2.0,Worth the price.,2025-03-31
2060,471,34,2.9,Excellent product quality.,2024-07-31
2061,653,173,3.6,Excellent product quality.,2025-05-06
2062,875,363,2.1,Fast delivery.,2025-04-08
2063,840,350,2.7,Fast delivery.,2024-10-13
2064,178,243,2.6,Packaging was good.,2024-12-17
2065,566,139,1.1,Satisfied with the purchase.,2024-05-11
2066,978,117,3.7,Very comfortable.,2024-03-30
2067,954,204,4.3,Packaging was good.,2024-09-30
2068,947,131,2.4,Battery life is impressive.,2024-11-03
2069,292,446,3.7,Not as expected.,2025-11-29
2070,192,453,2.0,Fast delivery.,2025-07-16
2071,462,229,3.3,Battery life is impressive.,2025-01-19
2072,156,256,2.1,Worth the price.,2025-11-20
2073,558,427,1.5,Battery life is impressive.,2024-10-04
2074,214,212,4.7,Not as expected.,2024-03-15
2075,862,482,2.8,Very comfortable.,2025-09-10
2076,782,500,1.5,Excellent product quality.,2025-11-29
2077,465,185,1.8,Average quality.,2024-09-29
2078,11,186,3.8,Battery life is impressive.,2024-12-02
2079,199,283,3.4,Fast delivery.,2025-02-28
2080,910,494,3.2,Worth the price.,2024-09-14
2081,761,448,2.5,Highly recommended.,2025-11-11
2082,892,53,1.7,Battery life is impressive.,2025-04-13
2083,105,363,1.3,Not as expected.,2024-02-13
2084,666,262,4.2,Packaging was good.,2024-08-17
2085,917,24,4.6,Satisfied with the purchase.,2024-08-30
2086,778,404,2.2,Average quality.,2025-08-29
2087,378,275,4.2,Excellent product quality.,2024-12-02
2088,824,17,4.0,Very comfortable.,2024-07-04
2089,458,435,4.8,Highly recommended.,2025-08-25
2090,337,341,3.4,Not as expected.,2025-05-27
2091,476,15,4.1,Not as expected.,2024-12-08
2092,645,90,4.2,Packaging was good.,2024-01-08
2093,969,237,4.2,Excellent product quality.,2025-03-04
2094,60,386,4.9,Satisfied with the purchase.,2025-01-24
2095,70,76,1.1,Average quality.,2025-07-31
2096,323,93,1.7,Average quality.,2025-10-20
2097,795,202,4.5,Packaging was good.,2025-07-15
2098,124,426,3.0,Packaging was good.,2025-09-12
2099,554,142,4.1,Average quality.,2024-03-22
2100,648,202,1.4,Average quality.,2024-07-13
2101,569,148,3.2,Satisfied with the purchase.,2025-07-23
2102,414,71,4.1,Excellent product quality.,2025-10-19
2103,169,212,5.0,Excellent product quality.,2025-08-28
2104,865,387,4.3,Worth the price.,2025-04-01
2105,902,329,3.2,Very comfortable.,2024-05-02
2106,444,112,4.8,Battery life is impressive.,2025-08-05
2107,313,242,2.9,Average quality.,2024-04-09
2108,229,161,1.5,Battery life is impressive.,2024-01-15
2109,613,267,4.5,Fast delivery.,2025-08-19
2110,646,245,3.2,Very comfortable.,2024-03-05
2111,902,149,4.7,Excellent product quality.,2025-09-24
2112,995,220,3.4,Very comfortable.,2025-02-21
2113,898,278,2.9,Highly recommended.,2024-01-25
2114,482,412,4.3,Not as expected.,2025-05-25
2115,571,295,2.9,Packaging was good.,2024-03-27
2116,43,368,3.2,Packaging was good.,2024-03-27
2117,922,84,4.9,Worth the price.,2025-07-23
2118,447,140,3.7,Fast delivery.,2024-08-27
2119,909,369,2.8,Worth the price.,2025-01-25
2120,765,143,3.1,Very comfortable.,2024-12-15
2121,836,184,1.1,Battery life is impressive.,2024-11-05
2122,299,388,2.3,Average quality.,2025-01-07
2123,794,177,1.6,Excellent product quality.,2025-05-31
2124,411,462,4.1,Highly recommended.,2025-06-21
2125,914,459,1.1,Fast delivery.,2025-11-19
2126,663,48,4.2,Highly recommended.,2025-08-16
2127,749,70,2.9,Worth the price.,2024-09-04
2128,817,93,5.0,Battery life is impressive.,2024-06-14
2129,481,329,2.6,Packaging was good.,2025-07-07
2130,420,258,4.3,Satisfied with the purchase.,2025-10-14
2131,982,201,2.7,Excellent product quality.,2024-08-19
2132,314,473,1.8,Packaging was good.,2025-09-09
2133,183,202,4.9,Highly recommended.,2025-11-23
2134,646,397,2.7,Not as expected.,2024-07-12
2135,462,317,3.8,Very comfortable.,2024-04-12
2136,466,341,3.9,Fast delivery.,2024-12-17
2137,511,225,3.1,Excellent product quality.,2024-09-05
2138,339,457,3.2,Not as expected.,2024-11-17
2139,466,121,2.1,Excellent product quality.,2025-04-10
2140,939,160,3.6,Excellent product quality.,2024-08-26
2141,137,11,2.7,Battery life is impressive.,2024-09-25
2142,386,374,3.0,Very comfortable.,2024-06-13
2143,363,73,1.9,Fast delivery.,2025-07-16
2144,813,431,2.7,Average quality.,2025-02-18
2145,343,42,3.8,Highly recommended.,2025-05-18
2146,326,236,2.5,Satisfied with the purchase.,2024-08-24
2147,586,108,2.5,Battery life is impressive.,2024-10-09
2148,790,153,4.0,Fast delivery.,2025-06-26
2149,301,242,2.1,Fast delivery.,2025-01-14
2150,698,203,2.2,Average quality.,2024-10-06
2151,98,289,1.8,Battery life is impressive.,2025-02-16
2152,730,293,2.6,Packaging was good.,2024-07-29
2153,123,35,2.5,Average quality.,2025-11-22
2154,264,227,1.2,Satisfied with the purchase.,2025-04-03
2155,434,56,2.9,Packaging was good.,2024-11-20
2156,581,372,3.8,Not as expected.,2024-05-16
2157,79,56,4.2,Worth the price.,2025-06-29
2158,355,384,1.2,Excellent product quality.,2025-02-21
2159,171,287,3.4,Packaging was good.,2025-05-25
