order_id,customer_id,employee_id,order_date,total_amount,order_status,payment_status
3949,854,35,2025-01-25,137395.94,Packed,Failed
3950,237,9,2024-08-23,123722.35,Placed,Paid
3951,47,3,2024-09-18,130130.55,Delivered,Refunded
3952,409,40,2024-02-19,51845.44,Returned,Refunded
3953,845,31,2024-01-05,45798.2,Delivered,Pending
3954,235,25,2025-02-25,133063.91,Placed,Pending
3955,133,3,2025-04-26,16711.38,Cancelled,Refunded
3956,578,46,2024-08-11,134989.99,Returned,Pending
3957,710,36,2024-07-29,105687.13,Cancelled,Failed
3958,796,13,2024-11-16,40133.0,Placed,Paid
3959,199,25,2024-05-24,144611.67,Delivered,Refunded
3960,908,49,2025-11-10,129090.74,Cancelled,Paid
3961,477,15,2024-11-24,64233.64,Placed,Pending
3962,386,18,2025-10-11,113742.02,Delivered,Pending
3963,691,18,2025-05-16,6328.17,Cancelled,Pending
3964,327,25,2024-03-21,105937.3,Delivered,Refunded
3965,286,31,2024-07-12,57643.22,Placed,Paid
3966,501,47,2025-10-05,115632.82,Returned,Refunded
3967,926,15,2025-04-30,51557.26,Shipped,Pending
3968,404,23,2025-05-06,47432.94,Delivered,Paid
3969,508,22,2025-08-31,124738.87,Cancelled,Paid
3970,808,35,2025-01-26,17717.89,Placed,Failed
3971,270,48,2025-02-04,56585.43,Packed,Pending
3972,380,16,2024-11-30,55992.06,Packed,Paid
3973,126,35,2024-01-20,32397.1,Delivered,Failed
3974,206,19,2025-02-12,91035.06,Placed,Refunded
3975,97,33,2025-01-09,125328.7,Returned,Pending
3976,91,23,2024-12-08,149940.58,Placed,Failed
3977,881,37,2025-07-20,54133.75,Shipped,Refunded
3978,815,16,2024-03-30,39203.68,Packed,Failed
3979,642,14,2025-05-12,97428.92,Cancelled,Paid
3980,798,45,2025-08-03,19536.35,Shipped,Paid
3981,812,34,2024-11-10,47647.28,Shipped,Pending
3982,343,16,2025-11-25,31929.84,Delivered,Pending
3983,810,40,2025-02-28,42097.89,Packed,Refunded
3984,920,38,2024-10-08,135230.31,Packed,Pending
3985,645,43,2024-07-08,1779.96,Returned,Pending
3986,481,2,2024-12-05,133641.76,Placed,Failed
3987,896,38,2025-04-22,76171.31,Returned,Paid
3988,424,44,2025-10-04,84319.03,Delivered,Paid
3989,874,36,2025-06-12,46223.15,Cancelled,Pending
3990,401,39,2025-02-12,136000.96,Packed,Pending
3991,166,21,2024-06-21,29200.0,Returned,Refunded
3992,17,30,2024-04-07,74035.87,Cancelled,Pending
3993,101,48,2025-06-22,146172.92,Packed,Refunded
3994,762,10,2024-01-11,127095.49,Cancelled,Refunded
3995,61,41,2025-03-23,45457.81,Shipped,Failed
3996,569,34,2024-09-21,106785.34,Delivered,Failed
3997,111,35,2025-11-11,118984.4,Delivered,Failed
3998,911,28,2024-08-08,10788.79,Returned,Refunded
3999,441,43,2025-02-05,67841.54,Cancelled,Refunded
4000,837,31,2025-01-05,88544.37,Delivered,Refunded
4001,794,2,2025-05-04,5565.64,Shipped,Pending
4002,181,16,2024-03-15,126027.95,Returned,Paid
4003,411,32,2025-01-21,18546.1,Placed,Failed
4004,157,21,2025-09-28,10950.1,Cancelled,Pending
4005,289,37,2024-06-25,82561.44,Packed,Failed
4006,593,36,2024-09-07,89371.35,Delivered,Failed
4007,683,24,2024-04-10,98781.22,Shipped,Pending
4008,377,47,2025-09-09,21102.77,Packed,Paid
4009,525,40,2024-10-17,92362.4,Packed,Refunded
4010,455,34,2024-03-16,115687.02,Delivered,Failed
4011,207,29,2025-05-08,55237.02,Cancelled,Pending
4012,742,4,2024-09-26,97225.85,Cancelled,Pending
4013,79,38,2024-03-14,118946.6,Shipped,Pending
4014,750,44,2025-11-22,112863.31,Shipped,Pending
4015,975,25,2024-03-27,874.57,Cancelled,Failed
4016,749,14,2025-06-21,67017.67,Placed,Paid
4017,848,10,2025-03-17,91066.92,Returned,Paid
4018,505,47,2024-10-02,147507.61,Delivered,Failed
4019,823,10,2025-05-28,27165.24,Returned,Refunded
4020,143,16,2024-04-13,103366.53,Shipped,Paid
4021,623,39,2025-07-28,12347.63,Shipped,Pending
4022,389,3,2025-04-09,9329.42,Delivered,Refunded
4023,409,16,2024-08-19,13640.44,Cancelled,Paid
4024,789,41,2024-12-13,86679.83,Returned,Paid
4025,129,13,2024-07-05,12837.77,Placed,Pending
4026,463,11,2024-08-27,23833.41,Delivered,Paid
4027,613,1,2025-11-05,57462.88,Shipped,Paid
4028,697,6,2024-09-29,30145.99,Cancelled,Refunded
4029,436,44,2025-01-28,132369.85,Packed,Refunded
4030,542,29,2024-04-08,33511.48,Cancelled,Failed
4031,611,13,2025-06-23,101182.09,Delivered,Paid
4032,750,34,2024-05-01,16160.47,Returned,Paid
4033,948,31,2024-05-05,148156.64,Shipped,Failed
4034,994,19,2024-10-03,24052.94,Returned,Refunded
4035,192,50,2024-11-15,101690.43,Cancelled,Failed
4036,1,32,2025-11-28,97908.8,Packed,Pending
4037,720,40,2024-09-15,90695.41,Packed,Paid
4038,315,17,2025-04-17,68171.94,Placed,Paid
4039,231,10,2024-11-23,99199.01,Cancelled,Failed
4040,718,16,2025-07-14,142143.54,Delivered,Refunded
4041,954,19,2025-04-16,7043.94,Delivered,Paid
4042,461,41,2025-03-30,62206.29,Placed,Refunded
4043,524,19,2025-06-25,76681.25,Shipped,Pending
4044,933,43,2025-03-17,66549.26,Placed,Failed
4045,422,25,2024-12-21,133516.47,Delivered,Failed
4046,514,48,2025-10-27,111900.54,Returned,Failed
4047,826,38,2025-08-03,87130.75,Packed,Pending
4048,766,33,2025-02-08,85199.74,Packed,Failed
4049,532,47,2025-04-20,21001.62,Cancelled,Refunded
4050,256,33,2024-12-27,40110.26,Packed,Failed
4051,281,35,2025-02-17,129727.38,Placed,Paid
4052,86,26,2025-01-11,79963.32,Cancelled,Paid
4053,985,15,2024-09-01,143863.13,Delivered,Refunded
4054,229,26,2025-03-03,119736.52,Shipped,Refunded
4055,874,47,2025-05-03,14274.19,Delivered,Pending
4056,929,9,2024-12-23,7294.44,Returned,Paid
4057,149,21,2025-10-29,3927.92,Cancelled,Pending
4058,522,26,2024-11-23,5950.04,Packed,Paid
4059,705,35,2025-07-15,15964.75,Placed,Pending
4060,778,50,2024-06-08,93190.99,Packed,Failed
4061,247,7,2025-02-24,125672.57,Placed,Paid
4062,717,15,2025-10-30,136730.36,Shipped,Refunded
4063,940,29,2024-01-18,104558.32,Delivered,Failed
4064,597,43,2025-07-28,27680.2,Cancelled,Refunded
4065,812,6,2024-04-29,138682.36,Shipped,Paid
4066,772,21,2025-09-30,136128.78,Shipped,Pending
4067,234,13,2024-02-09,57356.48,Cancelled,Pending
4068,20,37,2025-03-04,126046.57,Returned,Failed
4069,704,9,2024-07-07,20943.23,Delivered,Refunded
4070,468,48,2024-06-27,133478.87,Shipped,Failed
4071,617,28,2024-11-30,99293.69,Packed,Failed
4072,132,42,2024-01-05,67027.23,Shipped,Pending
4073,407,11,2025-08-29,134419.45,Shipped,Pending
4074,725,2,2024-12-17,124832.27,Returned,Failed
4075,739,9,2024-10-10,75018.5,Packed,Paid
4076,837,47,2024-12-14,39390.78,Cancelled,Pending
4077,51,47,2025-04-19,141501.95,Packed,Pending
4078,925,50,2025-03-17,130503.75,Cancelled,Paid
4079,89,21,2024-01-22,104486.85,Cancelled,Refunded
4080,984,40,2024-09-11,35135.44,Shipped,Pending
4081,360,22,2025-09-08,143916.52,Cancelled,Pending
4082,816,47,2024-11-12,12102.92,Delivered,Pending
4083,987,25,2024-02-02,80681.5,Packed,Failed
4084,294,17,2024-02-08,105025.2,Delivered,Refunded
4085,980,26,2024-08-21,60257.35,Packed,Refunded
4086,951,8,2025-10-11,58209.8,Packed,Pending
4087,676,2,2025-06-21,25894.66,Returned,Pending
4088,40,21,2025-04-16,33441.53,Returned,Pending
4089,894,34,2025-04-04,16353.36,Placed,Pending
4090,186,26,2024-04-05,142903.7,Returned,Failed
4091,862,37,2025-04-21,148531.24,Cancelled,Failed
4092,358,43,2024-11-26,37853.88,Returned,Paid
4093,668,28,2024-03-24,76043.17,Shipped,Paid
4094,232,22,2024-02-05,101161.19,Returned,Paid
4095,33,27,2024-04-30,29797.63,Shipped,Refunded
4096,62,4,2024-05-01,2636.85,Returned,Refunded
4097,326,38,2024-11-18,76232.36,Delivered,Pending
4098,827,1,2024-08-11,96262.62,Delivered,Paid
4099,812,47,2024-01-19,19270.69,Shipped,Pending
4100,695,36,2025-05-13,128542.34,Returned,Pending
4101,915,29,2024-01-13,124663.36,Packed,Refunded
4102,562,3,2025-11-26,119619.32,Shipped,Pending
4103,644,43,2025-11-17,20524.17,Returned,Pending
4104,187,48,2024-10-17,149138.57,Returned,Refunded
4105,941,45,2024-04-13,31403.23,Delivered,Refunded
4106,794,37,2024-11-13,19855.67,Placed,Refunded
4107,819,29,2025-11-28,57660.25,Packed,Refunded
4108,431,24,2024-05-03,77058.58,Delivered,Refunded
4109,393,33,2024-12-10,15958.92,Delivered,Refunded
4110,816,2,2024-05-30,54910.84,Delivered,Paid
4111,902,16,2024-03-16,123399.61,Shipped,Failed
4112,38,38,2024-04-29,141453.68,Delivered,Refunded
4113,871,41,2025-11-29,12907.28,Returned,Paid
4114,768,39,2025-09-20,111973.45,Placed,Paid
4115,218,33,2025-05-04,110334.47,Shipped,Paid
4116,229,39,2025-10-09,37040.65,Returned,Paid
4117,775,48,2025-05-25,47900.83,Placed,Paid
4118,974,45,2024-07-06,90712.35,Packed,Refunded
4119,178,11,2025-08-11,8650.93,Returned,Refunded
4120,651,46,2024-12-16,80745.25,Delivered,Refunded
4121,53,37,2024-09-23,31173.67,Shipped,Failed
4122,376,47,2025-09-02,124369.5,Packed,Paid
4123,369,12,2024-03-10,148431.32,Shipped,Paid
4124,494,7,2024-02-05,37955.48,Packed,Pending
4125,61,21,2024-04-27,142331.89,Placed,Refunded
4126,357,29,2025-03-18,87451.48,Returned,Refunded
4127,159,45,2024-09-24,134980.51,Shipped,Paid
4128,359,8,2024-03-09,138375.26,Placed,Failed
4129,368,21,2025-05-28,118523.75,Packed,Failed
4130,357,30,2024-12-04,105439.47,Returned,Refunded
4131,782,16,2025-07-25,110825.16,Returned,Refunded
4132,885,40,2025-02-18,136329.09,Placed,Pending
4133,156,43,2024-06-16,104935.53,Cancelled,Paid
4134,951,11,2024-05-09,32894.92,Placed,Pending
4135,619,39,2025-04-27,125835.82,Returned,Failed
4136,664,4,2025-10-24,76403.14,Returned,Refunded
4137,783,9,2025-08-20,41096.32,Packed,Paid
4138,393,3,2025-02-06,148541.93,Packed,Paid
4139,148,27,2024-11-15,105053.5,Cancelled,Pending
4140,841,32,2025-09-09,44722.64,Placed,Pending
4141,795,2,2024-06-27,90148.73,Packed,Paid
4142,179,1,2024-11-20,134240.57,Delivered,Pending
4143,921,6,2025-01-20,106873.3,Returned,Paid
4144,79,5,2024-12-12,63148.16,Delivered,Failed
4145,145,9,2024-12-05,6691.39,Shipped,Paid
4146,976,14,2025-02-12,15112.1,Packed,Refunded
4147,526,26,2024-01-12,140654.3,Returned,Pending
4148,699,45,2024-10-15,41498.08,Cancelled,Failed
4149,263,43,2024-08-25,123136.56,Cancelled,Failed
4150,208,33,2025-02-18,123477.82,Returned,Refunded
4151,516,21,2024-09-01,13925.38,Packed,Pending
4152,460,6,2025-03-17,55274.83,Cancelled,Pending
4153,79,4,2024-12-22,123757.15,Returned,Failed
4154,591,46,2025-05-27,96513.3,Packed,Failed
4155,441,40,2024-03-13,104246.54,Returned,Pending
4156,552,37,2024-06-02,12121.31,Packed,Refunded
4157,891,17,2024-05-31,17104.98,Placed,Failed
4158,837,1,2025-03-24,24115.9,Placed,Paid
4159,436,10,2025-05-28,5895.72,Cancelled,Paid
4160,487,37,2024-09-15,81495.71,Placed,Failed
4161,88,45,2025-07-23,69876.36,Packed,Refunded
4162,292,8,2025-02-22,67748.0,Returned,Refunded
4163,743,50,2025-07-09,18030.28,Shipped,Pending
4164,636,26,2024-05-14,128736.17,Cancelled,Pending
4165,624,34,2025-07-06,105827.94,Packed,Pending
4166,621,34,2025-06-28,16632.53,Returned,Failed
4167,86,19,2025-06-09,94607.88,Shipped,Refunded
4168,421,22,2025-08-16,103260.72,Shipped,Paid
4169,953,32,2024-06-06,78217.05,Shipped,Paid
4170,335,34,2024-11-05,51067.25,Packed,Pending
4171,230,42,2025-03-30,149871.05,Delivered,Paid
4172,362,40,2025-07-24,138585.96,Cancelled,Failed
4173,591,42,2024-12-27,83664.28,Delivered,Failed
4174,539,35,2024-06-29,118670.99,Packed,Failed
4175,441,49,2024-11-02,74103.71,Placed,Failed
4176,890,27,2024-04-11,142335.02,Delivered,Failed
4177,463,26,2024-08-10,69024.77,Placed,Pending
4178,795,12,2024-08-13,109209.49,Shipped,Failed
4179,893,41,2024-12-11,67164.27,Returned,Paid
4180,337,5,2024-05-12,145059.79,Cancelled,Pending
4181,321,11,2025-01-08,149071.99,Cancelled,Failed
4182,156,5,2025-09-06,109675.96,Cancelled,Pending
4183,587,19,2025-04-28,95600.65,Returned,Failed
4184,107,9,2025-04-15,72435.86,Shipped,Failed
4185,407,33,2025-05-09,91455.89,Placed,Paid
4186,832,40,2025-08-04,88986.68,Returned,Refunded
4187,173,24,2025-10-20,1534.98,Packed,Refunded
4188,371,49,2024-09-28,86240.69,Shipped,Pending
4189,769,27,2024-12-29,110342.03,Shipped,Refunded
4190,605,7,2025-09-23,42677.0,Shipped,Paid
4191,476,17,2025-02-24,114935.2,Delivered,Pending
4192,196,31,2025-01-25,36046.64,Delivered,Pending
4193,822,2,2024-04-10,141466.62,Cancelled,Pending
4194,514,36,2025-07-22,22783.5,Delivered,Paid
4195,198,7,2025-10-26,140228.64,Placed,Paid
4196,970,44,2025-03-26,61770.01,Placed,Pending
4197,700,47,2025-07-15,42755.28,Returned,Pending
4198,609,21,2024-10-18,148846.91,Placed,Refunded
4199,928,29,2024-02-17,51493.35,Delivered,Paid
4200,473,13,2024-12-28,30008.89,Placed,Failed
4201,420,32,2024-01-11,14715.38,Returned,Failed
4202,764,44,2025-07-17,31925.25,Cancelled,Pending
4203,106,49,2024-09-29,116649.61,Shipped,Paid
4204,158,29,2025-05-31,51638.38,Placed,Pending
4205,107,12,2024-10-15,94427.9,Packed,Paid
4206,906,41,2024-06-13,94949.96,Cancelled,Refunded
4207,524,21,2024-09-15,111553.74,Returned,Failed
4208,376,42,2025-05-03,139715.04,Returned,Pending
4209,572,13,2024-09-12,111600.4,Shipped,Pending
4210,980,47,2024-06-02,45550.28,Shipped,Pending
4211,336,46,2024-07-27,9604.13,Returned,Failed
4212,474,34,2025-06-08,135418.72,Shipped,Paid
4213,750,37,2024-12-10,139174.88,Packed,Paid
4214,544,7,2024-12-08,118926.75,Returned,Pending
4215,488,36,2025-11-16,33979.49,Returned,Refunded
4216,504,48,2024-01-06,73614.54,Returned,Paid
4217,476,38,2025-09-18,29104.18,Cancelled,Paid
4218,94,44,2024-08-21,135827.8,Returned,Refunded
4219,149,15,2024-11-27,36333.96,Delivered,Failed
4220,191,17,2024-01-14,103908.93,Cancelled,Paid
4221,783,39,2024-10-06,89625.79,Placed,Paid
4222,330,16,2024-02-25,51530.55,Packed,Refunded
4223,87,47,2025-05-05,57345.85,Placed,Paid
4224,594,38,2024-10-19,146925.69,Returned,Pending
4225,80,1,2025-01-14,136900.32,Cancelled,Paid
4226,266,4,2025-06-04,142680.45,Packed,Pending
4227,376,14,2025-09-14,55816.88,Placed,Failed
4228,103,19,2025-06-18,6252.97,Packed,Paid
4229,898,5,2025-02-28,64653.94,Returned,Failed
4230,705,35,2025-01-06,118086.23,Returned,Paid
4231,756,32,2024-12-15,103885.72,Placed,Failed
4232,738,18,2024-04-01,27634.08,Cancelled,Pending
4233,98,34,2024-01-02,96107.62,Shipped,Pending
4234,549,45,2024-09-18,126633.9,Cancelled,Paid
4235,99,47,2025-09-19,135478.38,Packed,Failed
4236,619,30,2025-02-13,624.19,Packed,Failed
4237,715,12,2024-04-18,70347.19,Packed,Pending
4238,915,11,2024-04-09,1593.25,Returned,Failed
4239,691,4,2024-01-26,105038.3,Returned,Failed
4240,59,25,2025-01-29,133610.52,Packed,Refunded
4241,349,26,2024-07-21,42651.89,Packed,Refunded
4242,147,17,2025-05-08,130078.46,Placed,Refunded
4243,357,46,2025-04-15,86328.65,Returned,Pending
4244,977,25,2025-08-10,21032.42,Placed,Failed
4245,108,15,2024-06-08,123477.83,Delivered,Pending
4246,53,3,2024-06-30,43025.12,Returned,Failed
4247,130,13,2025-07-18,27157.83,Delivered,Pending
4248,398,27,2024-04-09,71374.35,Shipped,Failed
4249,185,25,2025-01-18,76765.98,Delivered,Failed
4250,974,21,2025-06-08,103553.0,Packed,Paid
4251,948,2,2024-07-01,140324.2,Delivered,Refunded
4252,454,9,2024-10-01,33155.5,Delivered,Pending
4253,473,9,2024-07-14,81934.41,Placed,Pending
4254,330,16,2024-01-25,6231.24,Packed,Failed
4255,67,6,2025-05-30,101877.21,Packed,Paid
4256,100,38,2025-07-24,141302.36,Cancelled,Pending
4257,986,41,2024-06-04,57045.5,Cancelled,Pending
4258,620,10,2024-10-09,59001.31,Placed,Paid
4259,514,35,2024-09-11,112979.38,Placed,Failed
4260,381,39,2024-07-16,147556.09,Delivered,Failed
4261,594,43,2025-05-05,102233.64,Delivered,Refunded
4262,903,23,2024-11-29,72000.33,Shipped,Pending
4263,881,44,2024-01-04,17637.03,Returned,Paid
4264,538,11,2024-09-22,146621.38,Cancelled,Refunded
4265,429,27,2025-02-02,94253.72,Placed,Paid
4266,136,47,2025-10-11,11538.19,Shipped,Refunded
4267,944,37,2025-04-19,136760.04,Returned,Paid
4268,426,45,2024-11-11,141220.14,Delivered,Refunded
4269,388,18,2024-02-08,97158.56,Packed,Refunded
4270,694,9,2024-10-18,65341.93,Placed,Failed
4271,313,24,2024-06-10,11150.89,Cancelled,Failed
4272,391,1,2025-05-09,64400.06,Packed,Refunded
4273,480,3,2025-05-18,65653.95,Packed,Paid
4274,116,37,2025-06-01,139562.1,Cancelled,Pending
4275,945,25,2024-02-10,55653.73,Packed,Failed
4276,930,41,2024-03-07,11305.38,Packed,Refunded
4277,580,15,2024-08-26,49163.35,Placed,Paid
4278,762,2,2025-08-04,70706.87,Packed,Refunded
4279,385,17,2024-01-16,66979.92,Returned,Paid
4280,943,25,2024-06-03,39277.2,Placed,Paid
4281,30,8,2024-05-13,102324.76,Packed,Failed
4282,288,49,2025-07-14,88720.04,Returned,Failed
4283,762,18,2024-08-06,3883.57,Cancelled,Refunded
4284,299,49,2024-11-16,4726.29,Returned,Failed
4285,804,45,2024-06-07,102192.92,Packed,Pending
4286,396,21,2024-12-14,96089.44,Cancelled,Refunded
4287,356,8,2025-06-10,35301.1,Delivered,Paid
4288,282,39,2025-05-15,141268.36,Placed,Refunded
4289,769,47,2025-01-15,95608.67,Returned,Refunded
4290,275,4,2024-11-25,61032.79,Returned,Paid
4291,114,17,2025-09-29,119979.92,Returned,Pending
4292,568,48,2025-01-30,21735.54,Returned,Failed
4293,308,46,2025-10-31,88817.88,Packed,Refunded
4294,586,28,2024-02-05,143757.2,Returned,Paid
4295,740,31,2024-06-01,137891.22,Returned,Failed
4296,550,42,2024-11-30,82325.93,Cancelled,Failed
4297,228,15,2025-06-20,38626.01,Delivered,Pending
4298,14,47,2024-05-10,56673.97,Shipped,Failed
4299,549,33,2025-11-07,9837.38,Shipped,Paid
4300,551,28,2024-06-02,100928.09,Shipped,Failed
4301,306,47,2024-11-26,129063.12,Shipped,Paid
4302,861,32,2025-08-03,43082.14,Placed,Refunded
4303,619,45,2025-03-12,67480.11,Cancelled,Refunded
4304,779,26,2025-01-10,60732.89,Returned,Pending
4305,233,48,2024-02-27,38924.61,Cancelled,Pending
4306,772,31,2025-06-20,112885.46,Placed,Refunded
4307,415,24,2024-07-09,59847.62,Cancelled,Refunded
4308,901,30,2024-11-06,140451.07,Shipped,Pending
4309,307,18,2025-07-26,124381.64,Shipped,Refunded
4310,574,21,2024-12-25,4134.32,Placed,Paid
4311,597,1,2025-08-20,140526.38,Returned,Paid
4312,376,33,2024-04-08,83509.52,Cancelled,Failed
4313,558,25,2025-12-01,96804.49,Cancelled,Failed
4314,444,4,2024-07-29,78408.28,Cancelled,Failed
4315,689,49,2024-02-21,65271.67,Shipped,Paid
4316,27,17,2025-07-15,112519.85,Packed,Failed
4317,464,26,2025-01-07,83991.42,Shipped,Pending
4318,59,23,2025-08-31,22780.66,Delivered,Failed
4319,723,20,2024-01-04,112067.11,Cancelled,Refunded
4320,144,14,2024-09-16,145693.42,Cancelled,Pending
4321,297,38,2025-05-28,29622.51,Packed,Pending
4322,954,46,2025-05-26,31760.62,Cancelled,Pending
4323,236,46,2025-10-06,110162.76,Returned,Failed
4324,922,36,2025-06-14,117603.65,Delivered,Pending
4325,579,46,2024-09-08,70527.03,Delivered,Refunded
4326,184,26,2024-01-03,57400.9,Packed,Refunded
4327,468,26,2025-08-31,80576.32,Packed,Failed
4328,915,24,2025-07-22,108992.51,Returned,Refunded
4329,147,49,2025-06-11,95056.57,Packed,Failed
4330,296,14,2024-06-25,133821.19,Packed,Refunded
4331,698,41,2024-07-09,29908.27,Shipped,Pending
4332,868,42,2024-10-26,131605.78,Placed,Paid
4333,972,6,2025-07-26,138294.76,Returned,Pending
4334,783,48,2025-10-15,31871.23,Packed,Pending
4335,994,38,2024-04-24,24545.12,Cancelled,Refunded
4336,180,9,2024-06-30,122223.23,Packed,Failed
4337,805,49,2025-09-22,129787.26,Delivered,Paid
4338,577,45,2024-01-14,60614.86,Packed,Refunded
4339,436,47,2025-09-08,716.33,Packed,Pending
4340,947,12,2024-12-23,119955.14,Placed,Refunded
4341,893,17,2025-06-15,133937.81,Packed,Pending
4342,753,30,2025-11-08,78348.87,Shipped,Failed
4343,656,33,2024-10-17,8791.79,Returned,Failed
4344,698,49,2025-05-17,105511.03,Shipped,Pending
4345,486,41,2024-08-12,87196.72,Packed,Paid
4346,346,2,2024-03-20,133497.77,Cancelled,Refunded
4347,910,36,2024-08-29,132139.59,Placed,Refunded
4348,285,7,2025-10-09,29955.2,Cancelled,Pending
4349,376,12,2024-03-26,114509.15,Packed,Refunded
4350,825,3,2025-06-11,129543.34,Packed,Refunded
4351,198,49,2024-08-17,102510.2,Placed,Failed
4352,843,2,2024-10-16,50413.14,Returned,Paid
4353,67,2,2024-05-28,103116.64,Packed,Pending
4354,9,2,2024-07-30,143195.2,Shipped,Failed
4355,963,27,2025-01-30,121319.11,Returned,Paid
4356,614,35,2024-10-09,96054.64,Returned,Pending
4357,964,1,2024-10-14,14902.52,Cancelled,Refunded
4358,798,1,2025-09-17,43977.94,Cancelled,Paid
4359,791,27,2024-11-03,19127.16,Packed,Paid
4360,36,39,2025-09-08,46727.51,Packed,Paid
4361,418,50,2025-01-09,86388.55,Packed,Paid
4362,128,22,2025-04-01,77777.66,Packed,Failed
4363,836,7,2024-02-29,7792.71,Cancelled,Failed
4364,731,49,2024-09-13,100609.78,Cancelled,Failed
4365,495,34,2025-04-14,16940.25,Returned,Refunded
4366,371,3,2024-01-26,4497.01,Cancelled,Pending
4367,59,30,2025-06-17,101720.47,Placed,Failed
4368,987,2,2025-08-22,20068.38,Packed,Pending
4369,408,25,2025-10-17,44882.22,Returned,Pending
4370,151,45,2024-10-19,86266.78,Placed,Paid
4371,649,50,2024-07-05,48235.89,Delivered,Refunded
4372,144,15,2025-01-22,80723.85,Packed,Paid
4373,579,14,2025-09-01,40991.46,Shipped,Failed
4374,294,33,2025-04-14,74676.89,Placed,Paid
4375,515,5,2024-07-15,64367.34,Shipped,Pending
4376,30,35,2025-02-21,100341.64,Returned,Paid
4377,687,27,2025-04-16,30358.23,Cancelled,Failed
4378,116,21,2025-01-24,32627.35,Packed,Failed
4379,714,29,2024-01-04,62642.61,Placed,Failed
4380,629,12,2024-12-12,50705.23,Delivered,Pending
4381,874,21,2025-01-14,73772.23,Packed,Refunded
4382,576,15,2025-09-10,43256.47,Delivered,Paid
4383,342,32,2025-09-14,93057.74,Packed,Pending
4384,129,29,2025-11-28,52044.11,Shipped,Failed
4385,739,50,2024-06-10,58585.6,Packed,Paid
4386,844,45,2024-01-19,113936.81,Cancelled,Paid
4387,731,8,2024-10-27,149907.52,Returned,Paid
4388,941,31,2024-06-04,111020.27,Delivered,Paid
4389,227,14,2025-01-29,106242.38,Delivered,Failed
4390,498,14,2024-01-07,65623.61,Delivered,Failed
4391,841,5,2024-06-11,12172.36,Packed,Failed
4392,256,45,2024-11-10,76029.22,Returned,Paid
4393,971,41,2025-02-05,122550.58,Shipped,Paid
4394,166,11,2025-01-20,11161.58,Packed,Paid
4395,366,18,2024-05-04,45985.51,Placed,Pending
4396,653,1,2024-04-19,128139.29,Packed,Paid
4397,111,20,2025-10-04,115805.88,Placed,Failed
4398,706,41,2024-09-01,54019.66,Placed,Paid
4399,55,22,2024-10-25,66073.74,Returned,Refunded
4400,37,22,2025-11-10,33021.97,Placed,Refunded
4401,366,36,2024-05-15,41127.95,Packed,Pending
4402,982,36,2024-08-19,85692.46,Returned,Pending
4403,496,38,2024-06-16,114821.77,Shipped,Refunded
4404,278,21,2024-12-04,11963.37,Shipped,Paid
4405,456,12,2025-08-20,131779.1,Returned,Refunded
4406,492,46,2024-05-26,101162.06,Packed,Pending
4407,657,5,2025-06-19,34621.46,Cancelled,Paid
4408,364,22,2025-01-30,61639.66,Returned,Paid
4409,772,41,2025-04-19,149291.02,Cancelled,Paid
4410,673,8,2024-10-08,123351.34,Packed,Pending
4411,802,7,2025-09-28,104652.8,Returned,Failed
4412,876,31,2024-09-09,51458.62,Delivered,Paid
4413,399,2,2025-03-31,65474.67,Shipped,Failed
4414,283,5,2024-05-09,21780.2,Shipped,Failed
4415,802,8,2024-09-15,128994.9,Placed,Paid
4416,288,21,2024-07-18,115609.26,Packed,Refunded
4417,931,12,2024-10-23,141015.05,Returned,Pending
4418,511,48,2024-09-04,26581.0,Cancelled,Refunded
4419,511,15,2024-01-19,92482.83,Placed,Failed
4420,365,22,2024-06-26,32576.23,Placed,Paid
4421,280,1,2024-01-23,4733.36,Cancelled,Pending
4422,147,21,2024-02-12,118424.05,Delivered,Pending
4423,676,3,2024-09-08,139705.22,Delivered,Paid
4424,667,23,2025-01-18,106951.57,Placed,Refunded
4425,32,32,2025-03-15,137624.05,Cancelled,Pending
4426,183,39,2024-06-09,112763.47,Packed,Failed
4427,842,32,2025-02-18,88531.97,Packed,Failed
4428,865,29,2024-06-03,66232.66,Delivered,Failed
4429,391,41,2024-06-28,39046.89,Placed,Refunded
4430,422,8,2025-02-05,101847.42,Cancelled,Failed
4431,56,1,2025-08-17,144437.21,Returned,Failed
4432,906,42,2025-10-03,48077.91,Placed,Failed
4433,970,46,2025-11-11,119981.09,Cancelled,Failed
4434,879,3,2024-02-11,35528.21,Shipped,Refunded
4435,697,30,2024-04-10,129892.08,Delivered,Refunded
4436,863,32,2025-09-21,140435.78,Cancelled,Failed
4437,146,47,2024-01-07,69976.17,Shipped,Pending
4438,171,20,2024-01-15,57622.82,Delivered,Paid
4439,632,50,2025-05-28,68177.39,Returned,Pending
4440,92,39,2025-11-15,57951.95,Shipped,Failed
4441,704,16,2024-10-09,116851.68,Packed,Paid
4442,212,38,2024-08-16,43262.4,Cancelled,Paid
4443,535,19,2025-02-07,15258.23,Shipped,Refunded
4444,581,29,2025-02-07,40818.73,Delivered,Pending
4445,968,1,2025-10-26,110934.22,Shipped,Pending
4446,491,24,2024-05-15,34451.18,Packed,Refunded
4447,171,4,2025-08-14,54450.87,Placed,Pending
4448,968,26,2025-02-17,111858.38,Delivered,Paid
4449,824,28,2025-01-06,31092.17,Returned,Failed
